160598565,730, ,29000202174,2016-06-26-15.16.24.226000,2016-06-26-15.46.24.226000,0,20100304,LOWESCOM,2017-02-25-21.34.28.474000,0,2010-03-04-00.39.11.300000,0,0,2017-10-14-09.25.50.242000,0,59decb82e4b098ce3d22e9c6,7,2,1,Y,2017-10-11-21.55.14.384000,
1095244138,1111, ,2900018101813,2014-08-01-20.43.43.533000,2014-08-01-21.13.43.533000,0,20140517,LOWESCOM,2017-03-30-08.57.53.544000,0,2014-05-17-11.53.53.907000,0,0,2017-09-28-18.07.47.011000,0,,,,,,,
1191140080,2852, ,2900019553468,2016-01-25-19.04.42.717000,2016-01-25-19.04.42.717000,0,20150526,LOWESCOM,2015-05-26-15.12.22.937000,0,2015-05-26-15.06.00.704000,0,0,2017-12-04-14.15.34.643000,3,,,,,,,
1400841276,2609, ,29000228720,0001-01-01-00.00.00.000000,0001-01-01-00.00.00.000000,0,20161207,LOWESCOM,2016-12-07-23.37.36.863000,0,2016-12-07-22.45.31.663000,0,0,2016-12-07-22.45.31.663000,0,,,,,,,
1497394515,1908, ,2900011375716,0001-01-01-00.00.00.000000,0001-01-01-00.00.00.000000,0,20170723,LOWESCOM,2017-07-23-15.49.37.514000,0,2017-07-23-15.37.07.916000,0,0,2017-07-23-15.37.07.916000,0,,,,,,,
1514979885,1724, ,2900023527110,0001-01-01-00.00.00.000000,0001-01-01-00.00.00.000000,0,20170905,LOWESCOM,2017-09-05-10.48.43.511000,0,2017-09-05-10.44.56.293000,0,0,2017-09-05-10.44.56.293000,0,,,,,,,
